,Gene-Identifier,X211WA,X076ER,X164MY,X331HA,X011DA,X349LE,X288BE,X296NY,X215HE,X092NO,X261EN,X223LI,X154AN,X111MA,X379BA,X035SI,X158KU,X121LE,X183AN,X031ER,X075DA,X136ER,X174HE,X018GU,X142SW,X086LI,X330IG,X172SA,X304VE,X259AB,X376FR,X166JO,X085RY,X040TH,X185NY,X045OL,X372LU,X309EV,X307EG,X087BU,X138BR,X327EN,X319AN,X112FR,X204FA,X188AH,X216AN,X178WA,X281BR,X029AN,X240SM,X225KA,X192LA,X231CA,X132VI,X119AN,X048SA,X318KI,X095NI,X019ER,X380MO,X246TA,X341UL,X243BE,X347JA,X196SA,X325OS,X345VI,X115LU,X157HA,X041LA,X242KR,X377DE,X210NI,X161JO,X374BR,X123ER,X170FA,X028JA,X298LA,X003WI,X036AR,X229LA,X101GL,X049SA,X285FL,X187OL,X202NI,X171SO,X069EK,X373LI,X283AN,X276EK,X258VE,X005JO,X122FO,X282WI,X350JO,X310WI,X297PE,X352AN,X160LU,X027JO,X214WI,X137TH,X284JE,X268AR,X057FR,X191SA,X176TH,X146HO,X360RI,X054BO,X084GE,X213BI,X059HO,X128SA,X024BJ,X264LA,X150JO,X074KA,X072TE,X056EN,X089HO,X262SP,X014ER,X249LU,X126AS,X371AS,X055SV,X081UL,X079JA,X365MA,X275WE,X015HE,X165AN,X221LU,X333SI,X218BE,X260LI,X382GU,X361NO,X113SO,X199PO,X351OL,X356AL,X206RI,X219WO,X117KO,X184LO,X125WA,X063PE,X052ZA,X010BJ,X244SO,X071AV,X342BL,X336MO,X026NA
238,225082_at,7.482459,7.585276,7.585946,7.601319,8.158812,8.08214,7.983305,8.236426,7.906895,7.772485,7.15408,7.736749,8.454657,7.525337,8.238085,7.70134,7.448274,7.708872,8.159105,7.496915,8.398518,7.930712,7.882084,7.02565,8.063498,7.65593,8.143074,7.521958,8.282633,7.817274,7.582926,8.193125,8.071206,7.92857,8.228246,7.882255,8.392404,7.244998,7.63214,8.041415,8.106989,8.809898,6.998302,7.165022,7.935432,8.005402,7.939677,7.732355,7.911371,8.434831,7.363815,7.889555,7.770098,7.642415,7.833432,7.850116,8.585704,8.045365,8.393886,8.18568,8.365908,7.824376,8.293557,7.988703,7.655426,8.183673,8.22832,8.148123,8.333611,7.871265,7.780643,7.671677,8.113028,7.410184,7.910693,7.84583,7.796153,8.597579,7.572465,7.738121,8.118802,8.692993,7.471502,7.829023,8.218086,8.532519,8.281403,8.003847,8.195313,7.747761,7.778125,8.214519,8.002852,8.612887,8.051125,7.829386,8.25468,8.177483,7.99301,8.116943,8.158969,7.638867,8.022198,8.043309,7.234784,7.736888,7.900104,7.686679,7.811088,7.831431,7.583768,8.156927,7.937516,8.4109,7.982212,7.966301,8.435986,7.514381,7.918574,8.305182,7.435019,8.376736,7.613835,8.209317,8.01743,8.361026,8.204814,7.642185,8.571996,8.246957,8.108781,7.723657,8.555153,8.108107,8.750334,7.762544,8.479502,7.606161,7.888148,8.022626,7.485871,7.333573,8.596386,7.481958,8.81793,8.123167,7.799228,7.058164,8.009502,8.257068,8.101306,7.307393,7.975842,7.767808,8.127179,7.894051,8.497798,8.142329,7.494042
239,218670_at,5.607272,5.868522,5.945683,6.412424,6.43979,6.261585,5.84582,6.693286,5.441196,6.01876,5.720081,5.919343,6.239046,6.568258,6.332663,6.315861,6.062042,6.207567,6.07262,6.018619,5.878249,5.702281,6.278491,4.629546,5.865328,5.797676,5.904635,5.827067,5.671982,6.087071,6.435372,5.998812,5.920241,6.483994,6.32037,6.329349,5.471136,5.909256,6.202418,6.163564,6.308681,6.917628,5.877832,6.048664,5.814317,5.935691,5.714373,5.935344,5.772278,6.71795,6.192744,5.400019,6.582371,5.857406,6.127544,5.890763,6.392086,6.382768,5.965143,6.406817,6.434375,6.459034,6.562404,6.217701,5.829212,6.014182,5.819758,6.152013,6.121296,6.091269,5.950414,6.370404,6.206938,6.174292,5.769641,5.800593,6.009721,6.72091,5.445326,5.77131,6.165851,6.327536,6.059221,5.978066,5.802729,6.139655,6.298817,6.327909,6.752073,6.316031,6.569276,6.257469,6.043901,6.77754,6.231575,6.159584,6.04106,6.398556,6.414139,6.065925,6.109339,5.889367,6.390943,5.532854,5.133072,6.045082,6.16423,6.009456,4.856752,5.98536,6.056209,6.278057,5.739061,6.368259,5.893169,6.480805,6.414428,5.518863,6.212301,6.241831,4.787775,6.364765,5.811943,6.408235,6.251222,6.480091,5.849169,6.184202,6.872264,6.106126,6.371144,5.728972,6.335846,6.220178,6.566314,5.958404,6.46721,6.283368,5.911172,5.862984,6.346653,5.868634,5.967569,5.541188,7.061293,6.433158,6.187593,4.964118,6.10718,6.150322,5.604433,5.434737,6.301047,6.275753,6.483517,5.74311,6.186869,6.29793,5.968366
240,209336_at,6.383422,5.68569,6.441477,5.715713,6.699724,7.4493,6.727855,6.538144,6.283527,6.400383,6.441314,4.924523,7.012005,7.207118,6.312846,5.898174,6.036689,6.247899,6.524683,4.223352,5.836689,4.811483,6.332063,6.019193,6.853333,6.513493,6.515111,6.314356,5.040986,6.418169,6.417785,6.195418,6.223898,6.847963,6.490007,6.525371,6.490779,5.540845,6.226655,6.494722,6.536844,7.586295,6.296517,4.530615,6.156992,6.063077,6.102152,5.819471,6.326065,6.656688,5.823938,6.581706,6.684556,5.783839,6.342646,6.416802,6.615626,6.222771,6.015872,6.678369,6.518086,6.459701,6.703564,6.477777,5.924233,6.091587,6.41588,5.023061,6.673965,6.510597,5.99325,6.836246,6.578643,5.879784,6.555521,6.614303,6.389749,6.459814,5.709401,6.249497,5.51874,5.499502,5.908716,6.514241,5.728003,6.29783,5.877029,6.526911,6.373223,6.652318,6.433948,6.897594,6.704778,7.496627,6.207982,6.394729,5.927342,6.887443,5.976361,5.594063,6.600931,6.668182,6.500894,6.885058,5.971167,5.670955,6.374297,5.340924,5.232061,6.104991,6.673198,6.37749,6.339186,6.06966,6.432222,6.54417,6.328351,6.105838,6.360327,7.094778,4.786433,7.000745,6.607844,6.367331,6.516437,6.775469,6.273548,6.267099,6.261419,6.432419,6.47707,6.591443,6.787273,6.107474,6.165614,6.385211,6.440669,6.626792,6.02269,5.731147,5.996429,6.226215,4.964344,6.064512,6.804991,6.806918,6.307168,5.920232,5.896677,6.649538,6.367302,6.038304,6.356469,6.458528,7.140585,4.637984,6.777757,6.87812,6.010616
241,235556_at,7.635123,7.32494,7.201372,7.214807,7.307538,7.704213,7.603802,7.050203,7.617419,8.008547,7.820961,7.382121,7.472541,7.216887,7.737012,7.73934,7.829938,7.649594,7.223855,7.244399,6.929018,8.116578,7.553445,7.320254,7.381796,7.879813,7.728064,7.362699,7.570594,7.959805,7.653574,7.493573,7.909056,7.270317,6.994452,7.345995,7.27077,7.61964,7.688069,7.742276,7.625938,7.434096,7.422815,7.62837,7.340512,7.865807,7.542557,7.754876,7.624912,6.735491,7.839905,7.334192,7.073429,7.438215,7.631104,7.558561,7.533782,7.490775,7.343297,7.520864,7.085164,7.250454,7.610126,7.270347,7.506543,7.734299,7.575123,7.799507,7.310627,7.552777,7.714932,7.319071,7.989734,7.754876,7.333675,7.542849,8.27293,6.638789,7.497072,7.949263,7.523705,7.303693,7.726409,7.418623,8.091149,7.690569,7.408287,7.925134,7.386777,6.733519,6.682098,7.713221,7.147166,6.797962,7.579404,7.344112,7.817064,7.029994,7.960917,7.377246,8.128313,7.359881,7.420967,6.971152,7.735143,8.374885,7.589114,7.320341,7.479659,7.955414,7.532291,7.259352,7.425205,7.623992,7.088287,7.658009,7.473596,7.135992,7.264717,7.161005,7.974656,7.430684,7.65066,7.455836,7.84838,7.420545,7.335248,7.819885,7.300644,7.626729,7.686437,7.817933,7.63332,7.584229,7.118338,8.434645,7.899475,7.346056,7.24309,7.938526,7.404977,7.421299,7.351704,7.281773,6.992757,7.036665,7.877743,7.719916,7.244991,7.76697,7.401979,7.511697,7.320388,7.524646,7.38508,7.279137,7.755071,6.954531,7.105309
242,204092_s_at,6.132354,6.870101,6.242888,7.666613,6.807706,6.694911,6.241238,7.28675,6.388281,6.21531,6.045704,7.175838,6.138287,7.725206,6.554123,5.02842,6.02551,6.415866,7.953935,6.474306,7.256471,6.00279,6.031688,6.067591,6.791827,6.161775,6.469024,6.188366,7.052629,6.070456,6.753656,7.110716,6.356465,7.275534,6.731035,7.702355,7.281264,5.903993,5.082692,6.226132,7.272191,7.543609,7.322194,6.264491,6.291775,6.714077,6.813428,5.766975,6.231798,7.095378,6.043795,5.954736,8.196567,5.38093,6.585422,6.693426,7.166054,6.117025,6.951594,6.471892,6.970516,7.336242,7.691398,6.316297,7.144691,6.148148,7.013021,6.191503,7.01956,6.31471,6.514834,6.755622,6.601229,6.973383,6.988942,5.952184,5.809094,7.786717,6.579106,5.930761,6.763398,7.471946,6.631776,6.69379,5.989522,6.584173,7.183535,5.865922,7.254315,7.666129,7.108596,6.553097,6.839534,7.769657,6.643667,6.833907,6.510729,7.30488,5.965781,6.770981,6.146213,6.512797,6.632609,7.963655,6.134315,6.184092,6.395664,6.884247,6.944999,5.318095,5.862552,7.698821,7.294867,7.582883,5.872926,6.496407,7.921412,6.30926,6.579031,7.314233,6.312285,8.038259,5.790673,7.120096,5.974503,6.633244,6.141627,6.369762,7.255702,6.53081,6.453917,5.90136,7.059349,7.423441,7.734824,5.906618,7.175286,5.530283,6.271073,5.688174,7.156262,6.170347,7.618038,5.748668,7.375175,8.298538,6.635904,5.926898,6.403621,6.233286,6.462104,6.558318,7.107137,6.766482,6.620942,6.945215,7.015248,7.406886,6.52607
243,212097_at,8.831822,7.623666,8.560451,7.288696,7.984578,7.996763,9.641329,7.401836,7.978459,9.038264,8.886865,8.091669,7.911497,8.063242,8.521893,8.518809,8.607774,7.983157,8.873844,8.208374,7.202891,8.755559,8.962901,8.247059,8.06414,8.364516,8.664484,8.098994,7.680806,8.54639,7.03283,9.185645,9.130029,8.004904,7.794117,7.193576,7.934677,8.546294,8.838974,8.572445,8.301814,8.000553,8.391378,8.454977,8.393348,8.274897,8.402105,8.493339,8.745817,7.31962,9.499405,8.680213,7.31584,8.936801,8.753378,7.850322,8.325816,7.989373,8.600302,8.05856,8.289093,8.526486,8.044567,8.762894,7.8358,8.649015,8.065091,8.157506,8.148112,8.71977,8.097189,8.186872,8.63225,8.472169,7.702813,8.692515,8.551801,7.327408,7.59447,8.386242,8.108805,7.73644,8.173718,7.640957,8.347405,8.465562,7.834732,8.580502,8.273179,9.503334,7.918265,8.359606,6.527839,7.104125,8.532085,8.011015,8.217934,7.467651,8.260483,8.44081,8.878604,7.63616,8.350587,7.934249,8.804503,8.850286,7.980718,8.332198,8.106459,9.823781,8.901719,7.673735,8.377727,7.416397,7.895896,8.323678,6.995139,8.731685,7.870908,8.217539,9.961876,8.508598,8.917471,8.007304,9.384324,8.702162,8.323147,8.895613,7.063954,7.523783,8.56172,8.315089,7.934827,7.73336,8.173314,9.280463,8.653484,8.036471,8.645334,8.411423,7.268334,7.810295,7.341753,9.057263,7.513137,7.95795,8.560608,9.120872,8.446821,8.627645,8.038563,8.093477,7.611902,7.82702,7.900566,7.92877,7.516547,7.358277,7.931415
244,212936_at,7.165892,6.848374,7.120537,6.54508,6.875108,6.931425,7.11786,6.408054,7.192531,7.30307,7.192722,7.059772,6.80214,7.469073,7.383898,7.833566,7.421612,6.869391,6.965222,7.703082,7.093415,7.730978,7.18527,6.99518,7.177903,7.622634,7.180595,7.52461,6.830837,7.627899,7.039043,6.976544,7.575552,7.720499,6.700935,6.934479,6.66484,7.421415,7.612177,7.666618,7.319854,6.684999,6.923109,7.455923,7.097634,7.197219,7.114619,6.955495,7.503032,6.154346,7.777391,7.395525,6.67754,7.159561,7.55832,6.66005,6.74384,7.089581,7.063234,7.219793,7.316844,6.577918,6.769793,7.082362,6.964318,7.727354,7.045235,7.388755,6.72067,7.287879,7.109147,6.803028,7.644566,7.24226,6.983236,7.232309,7.388313,7.412021,7.260339,7.763905,7.421182,6.583068,7.591114,6.768858,6.733189,7.116144,6.743211,7.530058,7.065155,6.416566,6.736581,7.479933,7.837105,7.446629,6.89501,6.822081,6.946346,6.674882,7.418024,6.661386,7.427126,6.925392,6.701852,6.332255,6.932313,7.551732,7.328478,7.35453,7.491128,7.345674,6.971883,6.929764,6.723012,7.334219,7.145981,7.285548,7.474262,8.03548,7.151003,6.856645,7.631974,7.385562,7.57619,6.43204,7.376828,7.248481,6.416837,7.646321,7.164836,7.43783,7.423232,7.194417,6.9579,7.425739,6.764401,7.64963,7.462024,7.637349,7.36992,7.326609,6.992478,7.290716,6.937325,6.91287,6.72915,6.522964,7.237214,7.071547,6.427792,7.316915,7.24052,6.930003,6.605278,6.622671,6.78385,6.958363,7.509173,6.444173,6.916338
245,201727_s_at,6.550289,7.122196,7.092545,6.822432,7.25749,7.35773,6.269681,7.232393,6.299512,6.292332,6.763283,6.745981,7.186704,7.490776,6.520252,6.64569,6.921715,6.803704,6.871925,6.767859,7.286188,6.625619,6.855912,6.656263,7.353059,6.669976,7.085557,7.101002,6.927177,7.209616,7.289136,7.629,6.343422,6.967385,7.329987,7.102621,7.201665,6.641984,6.596742,6.77798,6.523476,7.128055,7.006417,6.840565,7.10143,7.033558,7.018185,7.178505,7.30045,7.260306,6.842578,6.900068,7.796626,6.748231,6.206523,7.313847,6.898943,7.306186,7.132621,7.374193,7.279425,6.992317,6.988247,7.115125,7.094847,7.134609,6.593138,6.351192,6.936825,6.744964,7.165812,7.179565,7.044132,6.971122,6.865617,6.870646,6.259766,7.486383,7.424158,6.553006,7.255291,6.837968,6.769489,7.14456,6.621269,7.435081,6.861081,6.10538,6.937033,6.748381,7.290118,6.571912,7.092211,8.414005,6.688458,6.534353,6.534468,7.419599,7.267468,7.047148,6.665609,7.433483,6.959481,7.304711,6.270882,6.476618,7.224376,6.515804,6.662887,6.456201,6.884511,7.245982,6.877932,7.106908,7.185185,6.209295,7.595811,7.104186,7.069631,7.214537,6.560918,6.790315,6.993015,6.416414,6.730801,6.981663,7.339814,6.877281,7.616135,7.326757,5.969106,6.91089,6.740428,7.320775,6.895413,6.573161,6.607226,6.982877,6.888503,6.683106,7.135537,6.794481,7.222193,6.547476,7.285676,7.346323,6.541872,6.643355,7.120165,6.884398,7.365799,6.833572,6.911361,7.262674,7.516867,7.681747,6.900453,7.382791,7.07002
246,213911_s_at,8.806803,9.045619,8.837576,9.90389,9.332216,9.564737,9.115728,9.784414,9.003193,8.83963,8.16264,9.25486,9.71195,9.885211,8.906953,8.647299,8.72777,9.063281,10.429329,9.349142,9.401708,9.145336,8.767891,8.942449,8.969172,8.879043,9.156532,8.820963,9.101067,8.657473,9.26522,9.549227,8.803535,9.826099,9.363477,9.441428,9.125594,8.464623,8.721732,8.945866,9.355041,9.764229,9.510582,8.612077,8.797682,9.238255,9.586783,8.84036,9.025891,9.569452,8.921938,8.930724,9.357717,9.278949,8.823315,9.073564,9.542525,9.094512,9.680942,9.433709,9.341655,9.664669,9.725099,9.056174,8.932838,9.099863,9.033894,8.377141,9.219932,9.210937,8.795825,9.302054,9.404813,9.186912,9.389276,9.324093,9.011699,9.629037,8.934649,9.349445,9.654406,9.39296,8.811454,9.100681,9.324416,9.449159,9.778929,8.604194,9.686493,9.698533,9.417178,9.100767,9.551314,9.835766,9.189462,8.882609,8.96911,9.589784,9.331367,9.105229,9.06775,9.177127,9.095886,9.222129,8.710632,8.632079,9.535194,9.286882,9.40606,8.814512,8.788098,9.465842,9.502513,9.653621,9.113028,8.691586,10.166041,9.615668,9.354157,9.519876,8.435022,9.712676,8.721791,9.823834,9.061215,9.280408,9.069231,8.802175,9.742503,9.870734,8.911498,8.74341,9.318405,9.361444,9.517072,9.052522,9.453837,8.796781,8.901064,8.721769,9.563835,8.984373,9.828366,8.896807,10.093619,9.786856,9.240954,8.555832,9.613015,9.038049,9.596627,9.045592,9.536859,9.488507,9.367087,9.403618,9.764432,10.150167,8.947753
247,200052_s_at,7.930562,8.40233,8.433582,8.520461,8.898622,8.596382,7.999876,8.886813,7.922927,8.084534,7.878233,8.062824,8.672904,8.524454,8.505196,8.426593,7.939896,8.894811,7.178348,8.466596,8.514,8.256132,8.441326,8.185278,8.558536,7.993812,8.362549,8.42059,8.442031,8.558956,8.484884,8.280606,8.298968,8.916008,8.880485,8.855415,9.099194,8.014813,8.215018,8.561381,8.657715,9.020974,8.601839,8.233074,8.233836,8.350089,8.530282,8.266884,8.422826,9.403783,8.01453,8.46258,8.971933,8.162263,7.990538,8.135756,9.055934,8.860576,8.438301,8.768542,9.044797,8.901539,9.47103,8.744118,9.067136,8.443567,8.647147,7.402151,8.974354,8.07747,8.479588,8.259231,8.412359,8.126821,8.842564,8.493448,7.908207,9.624668,8.064837,8.709739,7.896319,8.817089,8.505888,8.095802,8.445111,8.809902,8.885671,8.584711,9.007427,8.607721,8.621597,8.687967,9.180709,10.252853,8.297666,8.729659,8.319623,8.608554,8.702767,8.587152,8.323455,8.613262,8.417042,8.341355,7.58327,8.239593,8.400729,8.459184,8.604236,7.692836,7.981324,8.895187,8.966141,8.763449,8.588077,7.537971,9.229103,8.533535,8.758573,8.582964,7.935903,9.179188,8.356527,8.36516,8.181753,9.11322,8.338537,7.964164,8.354012,8.81622,7.772934,8.177612,8.651053,8.861757,8.881806,8.040944,8.764187,8.916088,8.478074,8.345718,8.647971,8.454933,8.847302,8.364579,8.617214,8.803901,7.895322,7.952034,8.464904,8.572438,9.236136,7.907599,8.478356,8.34317,8.422277,8.333002,8.566763,9.582817,8.532456
248,225038_s_at,7.312537,6.731918,6.921649,7.173252,7.160278,7.527567,7.497085,7.328392,7.175635,7.60788,7.241205,7.499522,8.150212,7.815568,7.254508,7.638451,6.852885,7.307231,7.554612,7.454196,7.665557,7.270449,7.337654,7.031024,7.024396,7.33704,7.320604,7.162954,7.146428,7.135982,7.382404,7.440345,7.020463,7.101801,7.60375,7.304055,7.140685,7.213891,7.346149,7.433947,7.247811,7.594807,7.502311,6.968952,7.595105,7.141146,7.5971,6.798104,7.216766,7.419689,7.47326,7.387216,7.743236,7.322838,7.217432,7.437908,7.541992,7.570484,7.415592,7.481666,8.203773,7.525197,7.526125,7.228455,7.039512,6.928179,7.447469,7.567627,7.273227,7.250202,7.463573,7.571846,8.225523,7.111352,6.90433,7.606436,6.497512,7.48672,7.00116,7.166715,7.533053,7.678881,7.29114,7.230002,7.589207,6.861819,7.43382,7.255428,7.582603,7.053761,7.363383,7.627135,7.537809,7.910627,7.549595,7.442373,7.542178,7.134562,7.783509,7.34706,7.6436,7.06974,7.4138,7.099942,7.101471,7.668874,7.182339,7.068076,7.101526,7.757755,7.045339,7.449462,7.03382,7.450569,7.70583,7.554105,7.608663,6.775684,7.422217,7.630517,7.07147,7.640739,7.109108,7.447163,7.434467,7.460374,7.687181,7.35398,7.841992,7.655874,7.42135,7.465385,7.480232,7.713037,7.956721,7.012235,7.527971,7.458443,7.236575,7.381302,7.24683,7.289577,7.702555,6.932786,8.260664,7.754185,6.669097,7.220317,7.446517,7.297247,7.630373,7.190544,7.271594,7.258424,8.304714,7.281453,7.858144,7.897784,6.979838
249,204331_s_at,7.409365,7.729894,7.492188,7.754636,7.980462,7.8603,6.8589,8.166509,7.436859,6.783458,7.12349,6.823149,8.235572,7.739567,7.183246,7.719112,6.918219,7.449749,6.597942,7.349236,7.983013,7.108535,7.961701,6.99139,8.171628,7.442359,7.934681,8.044005,7.722446,7.926356,7.851814,7.568013,7.32873,8.405189,8.157635,7.965192,7.788206,7.310796,7.287646,7.618957,7.728056,8.033234,7.803042,7.250008,7.764366,7.941318,7.229464,7.442367,7.634219,8.269307,6.935209,7.478638,9.032298,7.589998,7.089837,8.012161,7.501172,7.704358,7.860144,8.269827,7.811711,7.714463,7.315858,7.640287,7.969216,7.206479,7.578974,5.927935,7.621921,7.582025,7.706035,7.72412,6.753774,7.64436,8.088237,7.470715,7.199048,8.548688,7.585599,6.782987,6.467676,7.540272,7.560294,7.760372,8.21096,7.830543,7.539331,7.321274,7.81527,7.847556,7.756885,7.569189,8.071334,8.468416,7.732394,7.645946,7.414843,8.733031,7.91714,7.667274,7.366473,7.493731,7.75545,8.242316,6.926447,7.399248,7.663865,7.721544,7.590357,6.940356,7.028926,8.249155,7.743699,8.0896,7.839777,7.214722,7.868161,7.734677,7.818154,8.182752,7.114218,8.364013,7.263776,7.953012,7.347611,7.900919,8.032845,7.632537,7.73597,8.272388,7.19172,7.925666,7.906146,7.889977,7.71474,7.253516,7.448182,7.816472,7.533053,7.329785,7.931452,7.380786,8.198786,7.674253,8.970639,8.676779,7.648296,6.943754,8.014712,7.550842,7.626436,7.431265,8.069131,7.869805,8.131591,7.988103,7.671782,8.410496,7.423129
250,40255_at,5.964849,5.749463,6.290916,6.083544,6.47977,6.38705,6.508075,6.855947,6.023315,6.358056,5.803239,6.127184,6.506848,6.309237,6.405848,5.777252,5.599248,6.374593,6.570926,5.844817,6.061825,6.284,6.137067,6.141057,6.250974,5.870214,6.506521,6.451259,5.72359,5.931198,6.099707,6.182529,5.916636,6.553842,6.503532,6.445744,6.71375,6.057634,5.844023,5.941822,5.989891,6.919152,6.313834,5.88774,6.061668,6.365864,6.301568,6.12144,6.141151,6.238473,6.239508,6.060228,6.331882,6.000865,6.12852,6.455899,6.595246,6.221127,6.552929,6.459025,6.347771,6.688413,6.571259,6.398031,6.502041,6.151021,6.016615,6.492098,6.362832,6.192717,6.607182,6.271496,6.485006,6.335499,6.543689,6.176926,6.440248,6.053734,6.157234,6.229885,6.430176,6.573295,6.297813,6.39343,6.585928,6.118183,6.288056,6.174435,6.362033,6.092089,6.658327,6.155546,6.648267,6.807201,6.420674,6.37134,6.22117,6.490488,5.748785,6.066973,6.431028,6.53103,6.543609,6.012451,6.001729,6.305448,5.666331,6.071198,6.145887,6.210454,6.125386,6.111067,6.568144,6.227567,6.344282,6.127636,6.722329,6.227207,6.263329,6.381328,6.013245,6.505448,6.409747,6.484733,6.194441,6.972535,6.268909,6.302061,6.84954,6.426625,6.490899,6.223579,6.611385,6.444286,5.948812,6.2441,6.466409,6.365122,5.990722,5.967886,6.192981,6.015031,6.688911,6.311661,6.306672,6.64685,5.946659,6.139053,6.366822,6.09045,6.104196,6.37603,6.37742,6.220488,6.244915,6.146138,6.647718,6.602042,5.994754
251,201850_at,7.149964,7.675707,7.391418,7.553029,8.079973,8.27736,7.478047,8.155157,7.049835,7.422121,6.905825,6.815398,8.789707,6.740037,6.70664,7.551375,7.215741,7.405039,6.268277,7.249373,8.289525,7.556135,7.495932,6.807525,7.552101,7.469651,7.993132,8.262523,7.981966,6.919367,7.581806,7.769833,7.305592,9.154272,8.720457,7.301219,7.160514,8.269364,6.716373,8.430669,7.870847,8.522422,7.361285,6.900046,8.127191,8.085342,8.714991,8.220843,7.171417,9.260311,7.292976,7.615246,8.536112,6.982612,6.705938,8.265827,8.358412,8.005427,7.974933,8.287571,8.661477,8.176392,7.130634,7.863732,8.099761,7.264094,6.964172,7.954596,7.853138,7.89716,8.530898,7.847233,7.129464,7.406531,7.777948,7.144297,7.869817,7.852142,7.747931,6.63694,7.3037,7.082386,7.214076,7.728125,7.570972,8.550531,7.622675,6.898523,8.606583,7.269776,7.704022,7.825558,8.358484,8.942038,7.808655,7.55303,7.611265,7.794462,7.774074,7.242989,7.421157,8.127925,8.404516,8.215613,7.237544,7.611244,8.31944,6.630764,7.51886,8.018708,8.207288,8.196167,8.256495,8.252512,7.908993,8.051865,7.445681,6.975404,7.831598,9.246292,6.350814,7.33185,7.963643,8.483617,7.612918,6.908517,8.61442,7.541952,7.473262,7.243777,7.70737,8.317823,7.360733,7.721223,8.043186,7.136151,8.004079,6.61674,7.585411,7.750192,7.792965,7.408727,8.634251,7.480356,8.678156,8.274601,7.97861,6.65977,9.23299,7.786918,7.105377,7.747931,8.224325,8.226915,8.379953,7.46269,8.392886,9.404788,7.457725
252,228087_at,7.571629,8.263582,7.535885,7.0762,7.626031,7.140695,7.581926,7.209677,7.167284,7.40187,7.331004,6.679631,7.006083,7.03131,8.019537,7.234743,7.59893,8.495973,7.190001,7.824715,7.59489,7.325836,7.212345,7.236079,7.061182,7.837599,8.111802,8.305117,8.860276,7.758244,6.936055,6.958402,8.1132,7.588445,7.195756,6.950006,6.750238,7.383343,7.48415,7.304009,7.632063,7.708307,7.191579,6.735197,7.350911,7.080659,7.035151,8.322188,6.783726,6.717512,7.092644,7.211397,6.999354,7.9928,7.440169,8.444656,7.875833,7.168265,8.079733,7.953229,7.297855,6.837032,7.446154,7.071703,7.149038,8.032857,7.952168,7.512991,7.077872,7.887235,7.91407,6.729979,7.125812,7.280518,7.16422,7.40552,7.968184,6.850372,8.884054,7.382396,7.762652,7.384063,7.460746,7.642823,9.31094,8.555448,6.929224,7.587792,7.742979,7.430259,6.260581,7.905405,7.639828,7.441352,6.828155,7.292613,8.503036,7.539478,6.95802,7.599531,7.591411,7.916213,7.17524,7.518369,7.075578,7.521624,8.426548,7.178013,6.791531,7.408189,7.305165,7.049465,7.053098,7.382393,7.114133,7.302782,6.792192,8.261516,6.707629,7.225438,7.444487,7.778548,7.991681,7.368164,7.670439,8.16862,7.789722,7.269976,7.152563,6.698512,7.802275,8.200572,7.703055,7.067531,7.799248,7.763437,7.832845,6.880122,7.21723,7.436929,6.825294,7.089172,6.189456,7.569597,6.928206,7.377198,7.476475,7.297457,6.933686,8.346592,6.996693,7.620697,7.162217,7.743849,6.382086,7.829345,6.760196,7.042058,7.29098
253,212865_s_at,7.872045,7.508762,8.074702,5.720309,5.613055,7.774566,7.322143,6.842139,8.296818,9.101422,8.149165,7.019731,7.314086,6.80063,8.129892,8.021285,8.861328,7.987234,6.394045,7.880477,5.876823,8.82795,8.236266,8.019508,7.055625,9.076825,8.371606,8.068142,6.665564,8.143798,6.373306,9.020368,8.581337,5.447863,6.884392,5.928334,8.002917,8.446486,9.31229,8.044155,7.546047,6.715237,6.835428,7.854572,7.423436,7.753546,6.43597,7.919227,8.103008,4.933346,8.864685,8.057584,5.25258,9.236067,7.701245,5.851066,7.48029,7.748525,7.0228,5.567133,7.426179,7.340121,6.891108,8.649263,6.119757,8.33896,7.81118,7.947205,6.278237,8.639377,6.600826,7.570498,8.317325,7.084409,6.786968,8.803209,9.17483,6.104261,4.213238,8.476334,7.19786,6.44801,8.079881,6.743759,6.322364,8.299978,6.271207,8.593523,6.751197,4.095952,6.645378,8.363054,6.122302,5.299891,7.721534,7.327219,6.717037,6.216964,6.894709,7.703534,9.004448,7.040705,7.136445,6.873297,8.33991,8.161025,7.501223,8.518363,7.67788,9.486052,8.062161,6.658302,5.640111,5.659243,7.885179,7.762954,6.67606,8.063992,7.235462,6.744523,7.98122,7.679094,8.717618,7.051195,8.685426,7.167502,7.166313,8.033975,6.452605,6.762059,8.608767,8.030761,7.497672,6.23483,5.076603,8.884522,7.628945,7.681649,7.995942,7.959412,6.256967,6.902161,6.280272,7.596733,6.084392,6.861722,8.864434,9.235351,6.644525,8.247531,8.121826,7.81834,5.944149,6.946765,7.212719,6.871707,5.947748,5.429217,7.14252
